197,176,15,20,21,16,-3
176,148,23,16,26,13,-2
176,162,23,17,22,16,3
127,176,30,9,24,17,16
176,64,25,18,20,20,-8
169,176,15,30,26,21,-4
176,190,28,21,26,21,14
134,176,16,32,29,21,-22
176,24,31,22,40,11,8
176,57,32,23,15,40,12
176,50,34,23,21,35,2
197,176,23,33,35,23,-19
3,176,31,26,36,23,9
176,204,36,24,42,16,-6
176,106,36,25,25,34,-5
127,176,42,19,36,26,-5
176,134,38,27,22,42,7
176,120,39,27,48,17,23
113,176,33,32,41,27,1
106,176,31,37,41,28,-16
36,176,36,31,42,28,3
148,176,50,22,43,29,6
169,176,25,47,43,30,-3
176,148,44,31,54,22,6
176,155,45,31,25,50,12
176,134,47,31,24,53,12
162,176,47,32,48,32,-3
204,176,1,2,2,1,4
176,204,2,2,2,2,-6
204,176,3,2,2,3,-2
176,204,3,3,3,3,-23
177,205,0,0,0,0,-1
135,177,0,1,0,1,-18
177,198,1,1,1,0,5
177,128,3,1,2,2,-21
177,135,3,2,2,3,23
170,177,5,2,4,3,-8
58,177,0,7,5,3,-53
114,177,2,6,6,3,-14
177,100,8,3,7,2,3
156,177,3,9,9,3,-34
177,184,10,3,9,3,-3
25,177,5,8,10,4,11
51,177,4,11,10,5,-7
177,58,12,5,0,15,7
177,4,13,5,11,6,3
32,177,11,10,15,6,-23
198,177,10,10,16,7,-5
72,177,19,7,20,8,3
100,177,22,8,22,10,-27
177,44,23,10,11,18,18
177,11,24,10,19,14,19
177,37,25,10,16,17,8
18,177,11,23,26,10,13
177,107,27,12,17,20,-7
107,177,18,20,27,13,-8
4,177,28,16,30,13,4
177,198,30,14,22,21,-3
177,86,30,17,20,25,21
177,93,31,17,15,34,15
114,177,8,39,32,17,-6
177,170,33,18,17,30,23
135,177,19,33,35,19,-5
184,177,36,17,36,20,-11
65,177,37,19,38,20,-7
37,177,23,33,39,21,10
198,177,32,27,39,22,-9
177,128,40,22,40,19,-19
177,142,40,23,47,12,-15
177,156,40,24,16,45,7
149,177,42,23,41,25,-30
121,177,37,29,42,25,-4
191,177,47,21,44,25,11
177,163,44,26,37,33,-6
205,177,44,25,44,27,-7
177,205,45,27,45,26,-18
177,25,45,28,31,41,-5
177,121,45,29,42,32,4
177,135,49,31,37,43,-17
128,177,51,30,49,32,-16
177,184,0,1,1,0,-12
184,177,2,0,0,2,2
177,184,1,3,3,1,-9
178,164,0,0,0,0,16
178,150,1,0,1,0,-16
66,178,3,0,2,1,11
199,178,0,5,2,3,-9
178,199,3,3,0,6,-15
178,59,6,4,0,10,6
136,178,6,5,8,4,-9
178,122,9,4,7,6,-3
178,192,9,5,7,7,-14
108,178,6,10,9,7,-11
178,171,10,7,6,12,-14
178,129,10,8,7,11,3
185,178,8,11,11,8,4
178,101,11,9,8,9,12
73,178,13,9,13,9,3
164,178,11,14,13,11,-10
178,26,14,11,14,9,-26
178,66,15,12,17,12,-4
171,178,14,20,19,15,-1
178,199,20,15,11,22,9
12,178,26,9,22,16,3
178,122,22,17,27,12,-19
115,178,13,30,24,19,-12
122,178,32,12,25,19,3
178,185,25,20,23,22,-11
178,157,25,21,9,37,2
178,143,26,21,41,4,-20
164,178,14,34,27,22,-13
178,94,29,26,23,29,-6
122,178,40,16,30,27,13
108,178,23,35,30,28,-6
171,178,24,35,33,28,3
178,108,33,29,24,38,-2
150,178,40,21,33,30,19
19,178,32,31,33,31,6
178,12,34,33,47,19,-1
129,178,36,34,34,35,-12
178,129,35,35,36,35,-6
178,143,35,36,64,7,-8
178,171,35,37,28,44,-22
52,178,30,45,36,38,-2
178,19,37,38,40,35,9
192,178,42,36,40,38,-10
178,150,41,38,51,28,-7
178,136,41,39,40,40,9
206,178,66,15,42,39,5
178,122,0,0,0,0,-38
178,122,0,1,1,0,1
122,178,2,1,1,2,11
178,122,1,3,3,1,-14
179,27,0,0,0,0,-9
186,179,0,1,0,1,8
179,186,0,2,1,1,-1
179,137,0,3,2,2,-16
130,179,2,3,0,4,10
34,179,4,2,0,5,-11
179,158,1,5,4,3,12
179,46,2,7,5,5,-7
193,179,6,5,2,8,16
179,207,2,10,10,3,-5
151,179,13,2,2,11,20
179,13,2,12,11,2,-38
200,179,6,11,2,13,-10
6,179,11,7,3,15,-25
27,179,11,11,4,17,-8
179,186,5,17,16,7,-22
20,179,13,13,6,18,10
172,179,10,16,6,20,-20
179,200,9,21,11,21,-7
179,158,9,23,12,23,12
179,144,10,23,28,5,-9
74,179,20,16,11,25,15
179,116,11,26,11,26,-9
179,165,11,27,12,26,5
158,179,16,31,14,29,-49
179,123,16,29,27,19,-11
179,207,16,30,36,10,4
179,130,19,30,22,28,4
130,179,22,30,20,31,1
95,179,20,35,21,32,-32
46,179,35,19,22,32,13
179,116,22,34,22,35,-13
200,179,23,35,22,35,-13
165,179,21,44,28,36,2
179,102,28,38,41,25,5
179,60,29,38,24,43,-42
179,39,29,39,13,55,7
144,179,56,14,30,39,25
151,179,43,29,30,40,-2
67,179,43,29,31,40,8
123,179,41,31,31,41,1
179,193,31,43,41,34,-9
179,34,31,44,40,36,4
179,172,32,44,30,47,-11
207,179,60,18,32,46,13
179,165,32,47,23,57,-13
109,179,38,42,32,48,18
68,54,1,0,0,1,3
54,21,0,2,1,1,-13
54,96,0,3,0,2,-1
21,54,2,1,0,4,-26
7,54,1,3,1,4,7
54,201,2,7,6,1,-23
54,7,2,8,4,5,-8
28,54,5,6,2,10,-11
54,68,5,13,12,7,-5
7,54,7,13,6,14,-20
40,54,17,4,7,14,1
194,54,14,8,7,15,-18
145,54,5,20,9,15,-14
152,54,19,7,10,15,12
54,0,11,16,16,9,-45
54,40,11,17,22,4,-4
54,103,11,18,16,12,6
54,138,12,18,11,18,-15
54,159,12,19,13,16,13
54,152,13,19,22,10,-4
54,194,13,20,20,14,-7
0,54,23,11,14,21,-6
131,54,27,16,17,25,-11
54,61,19,25,13,32,13
103,54,28,18,20,26,-11
54,47,23,26,25,24,-14
89,54,33,20,24,27,4
201,54,44,8,24,28,-6
96,54,15,40,27,29,-23
14,54,21,38,28,29,-16
110,54,15,47,30,30,-11
54,21,32,30,27,35,10
117,54,39,23,33,30,5
40,54,46,16,33,31,-3
54,28,34,31,25,38,-28
166,54,19,52,37,35,3
54,0,37,36,53,19,12
54,40,40,37,53,23,-17
89,54,50,30,41,39,10
14,54,29,52,41,40,4
82,54,2,0,0,2,6
82,54,3,0,0,3,-4
55,125,0,0,0,0,-4
55,139,1,2,2,1,28
15,55,2,4,3,2,-23
62,55,3,4,4,2,-35
22,55,6,2,5,2,-10
167,55,3,6,6,2,-27
55,48,7,2,5,4,-6
55,97,8,3,1,10,13
69,55,11,4,10,4,-14
97,55,2,14,11,5,-20
15,55,4,16,13,6,-21
90,55,12,8,14,6,-5
1,55,18,5,15,6,-16
55,69,16,7,16,7,11
146,55,15,8,18,8,1
55,8,18,9,10,15,15
55,90,20,9,18,11,-16
174,55,19,11,20,10,7
55,111,20,11,15,16,-1
55,188,20,12,18,15,-13
55,181,20,13,19,14,-6
55,15,20,14,11,24,29
118,55,27,7,21,14,4
55,29,22,16,14,23,-4
41,55,25,21,26,21,-13
55,202,27,21,32,14,-17
8,55,17,29,27,22,-18
55,97,28,22,11,39,-21
62,55,19,35,29,24,21
90,55,32,23,29,25,6
55,41,29,26,31,24,-24
55,62,30,27,20,38,18
22,55,39,22,31,29,5
55,8,31,30,20,40,16
55,22,32,30,41,22,3
55,29,34,30,31,33,5
55,15,35,30,24,41,-22
55,1,0,1,1,0,17
1,55,1,1,1,1,-5
1,55,1,2,2,1,-7
1,55,2,3,3,2,-1
55,41,0,0,0,0,-1
55,41,3,3,3,3,-10
105,56,0,0,0,0,-9
56,49,1,0,1,0,-16
56,42,2,2,2,2,6
56,63,3,2,1,4,10
30,56,3,2,4,2,9
133,56,4,5,4,4,-6
9,56,2,7,5,4,-7
63,56,3,7,6,4,-8
56,9,7,4,2,8,-9
119,56,9,4,7,5,7
161,56,6,7,7,6,-3
56,2,10,6,7,7,-5
56,42,11,8,10,9,-13
16,56,7,15,11,9,-7
154,56,10,14,12,11,13
56,175,12,12,11,13,-7
56,182,12,13,12,12,-22
56,189,13,15,18,7,10
56,154,14,17,15,15,4
56,161,15,17,11,21,-6
56,119,15,18,24,7,-24
56,203,15,19,26,9,-23
35,56,19,15,15,20,20
56,63,15,21,12,22,-18
196,56,11,26,16,22,12
63,56,14,25,16,23,-7
56,30,17,24,21,18,-8
189,56,28,15,18,25,3
168,56,17,30,19,26,-9
23,56,30,19,21,26,19
147,56,36,17,22,27,17
56,30,22,28,25,25,-2
56,112,22,29,19,31,-7
56,49,22,31,32,20,-6
42,56,31,27,23,35,8
56,70,23,36,33,26,-11
56,84,23,37,45,14,-9
56,91,23,38,17,46,-8
35,56,37,26,23,39,-9
84,56,48,14,24,39,4
126,56,31,34,25,40,-1
56,147,26,40,46,22,-29
56,168,26,42,25,45,14
56,133,27,42,34,36,-16
56,9,28,43,22,48,10
56,70,30,44,42,34,11
56,35,31,45,44,32,-21
70,56,42,36,31,46,23
56,98,31,47,29,50,11
56,23,33,48,49,31,10
3,57,1,1,2,0,-3
99,57,0,3,3,1,14
10,57,2,3,3,2,-15
57,10,4,2,2,4,-2
204,57,6,1,4,3,24
183,57,5,3,4,4,-6
57,197,5,5,3,6,-37
64,57,4,7,5,7,10
57,92,6,9,5,9,-11
197,57,6,8,6,10,16
92,57,6,11,6,12,-1
127,57,19,4,7,17,34
57,36,7,18,8,15,-36
57,31,8,19,5,21,-10
57,169,10,21,10,20,9
17,57,14,22,12,23,10
57,3,13,26,18,20,-25
57,50,13,28,15,26,4
64,57,21,20,14,28,9
120,57,34,10,14,29,12
71,57,23,21,15,31,26
57,17,15,32,18,27,-17
57,36,15,33,20,25,-6
43,57,16,33,15,34,6
155,57,17,32,15,35,14
57,148,15,36,35,18,-45
57,134,15,38,18,33,-5
10,57,20,33,15,39,29
99,57,30,28,15,43,19
57,92,15,44,18,43,-11
57,120,15,45,45,15,-33
134,57,21,41,15,46,12
57,50,15,47,24,40,-13
169,57,22,42,15,48,17
190,57,38,27,15,50,26
57,204,15,55,53,16,-22
57,183,15,56,48,22,-22
17,57,26,46,15,57,-25
57,71,16,57,31,41,-8
36,57,41,34,17,59,4
57,64,17,60,45,32,-11
57,190,17,61,46,32,-22
43,57,25,55,17,63,-5
184,58,3,0,0,3,11
4,58,4,1,0,5,3
58,65,0,6,5,1,-32
58,205,0,9,5,4,-25
58,51,0,12,3,10,-8
128,58,10,3,0,13,10
205,58,12,4,0,16,6
58,114,0,17,4,12,8
121,58,5,13,1,17,12
58,18,1,18,3,16,7
191,58,18,4,2,20,5
44,58,7,14,2,21,18
58,93,2,23,10,19,8
58,128,4,23,23,7,-21
58,135,4,24,9,20,-17
58,142,4,25,24,5,-40
58,149,4,27,22,11,-36
32,58,18,18,5,28,20
58,37,5,29,16,19,2
25,58,15,23,6,29,-1
72,58,29,8,7,29,18
58,65,7,30,25,12,-16
198,58,19,19,7,31,-15
58,18,8,31,15,25,-18
51,58,6,36,8,33,7
65,58,27,15,8,34,5
58,198,8,36,23,21,-25
58,72,10,37,39,8,-6
107,58,19,29,10,39,-7
25,58,21,33,12,41,11
100,58,33,25,12,45,-8
58,25,13,45,24,34,-20
65,58,37,22,13,46,11
58,121,13,47,33,27,-5
135,58,24,36,13,48,6
72,58,49,12,13,49,-8
170,58,22,41,14,50,-7
58,44,15,51,29,36,-19
51,58,14,54,16,52,-16
58,156,17,52,17,50,-14
58,170,17,53,24,45,-1
58,51,18,59,14,62,-10
58,4,18,61,47,32,-7
32,58,40,40,18,62,10
136,59,0,1,0,1,28
59,33,0,3,1,3,-4
5,59,4,3,0,6,23
66,59,5,3,0,7,16
59,122,0,8,5,3,-17
59,206,0,9,6,2,-9
26,59,6,5,0,11,27
59,87,0,13,7,4,-5
59,45,0,15,7,7,-4
59,192,0,17,9,8,-8
59,52,1,18,8,10,-12
108,59,7,13,1,19,3
59,38,1,21,6,15,-9
59,66,1,23,15,9,-20
59,5,1,24,13,8,-19
52,59,12,14,1,26,10
59,12,1,27,17,7,-22
192,59,15,14,1,28,14
59,164,1,30,12,19,7
59,136,2,30,12,16,-4
59,171,2,31,12,19,5
115,59,12,22,3,33,-10
73,59,21,15,4,33,28
12,59,25,9,4,35,10
5,59,22,15,4,36,4
59,94,5,38,20,20,9
45,59,23,21,6,38,20
164,59,14,31,6,39,-10
59,101,7,42,21,26,-12
38,59,13,38,7,43,-5
150,59,34,17,8,43,6
171,59,21,31,8,44,4
59,199,8,45,20,33,-7
59,178,8,46,29,27,-26
94,59,24,30,8,47,9
59,19,8,48,28,29,-20
59,94,8,50,25,32,-14
59,101,8,51,28,30,-8
122,59,46,22,9,59,14
45,59,39,30,9,60,15
59,129,9,63,37,36,-3
199,59,29,47,9,68,-14
33,59,32,47,10,69,1
59,66,10,70,54,26,-24
95,60,0,3,0,2,2
13,60,5,0,0,4,1
60,27,0,6,3,4,-7
102,60,2,7,1,9,-7
60,116,2,9,3,7,-24
6,60,9,6,4,11,16
13,60,12,2,4,12,4
60,67,4,13,10,6,-27
60,193,4,17,14,8,-5
60,200,4,18,7,15,11
60,20,5,18,13,12,18
67,60,17,7,6,18,9
60,137,7,23,19,13,-17
60,109,7,24,14,18,2
116,60,11,23,8,24,-2
60,46,9,24,21,14,-4
60,39,9,25,8,27,10
53,60,17,21,10,25,-1
60,102,12,25,19,19,-16
67,60,28,13,13,26,-5
151,60,30,16,15,27,-11
186,60,34,15,17,27,5
60,6,17,28,23,25,-13
60,179,18,29,18,30,-18
60,207,18,30,37,11,-16
207,60,39,12,18,33,8
60,95,18,34,20,34,1
102,60,34,21,21,35,-8
60,53,22,35,23,35,-1
20,60,29,32,23,38,30
34,60,28,33,23,39,14
60,151,23,41,39,26,-12
46,60,44,25,25,43,-6
60,95,26,43,25,45,-3
60,123,26,44,40,30,-25
60,6,26,45,34,38,10
60,27,27,45,36,36,-13
60,39,27,46,16,57,5
60,13,28,47,47,27,-17
60,67,28,48,46,30,-8
39,60,18,59,28,49,23
34,60,40,39,28,51,8
60,53,28,53,30,51,-1
166,110,0,0,0,0,1
166,7,1,1,1,1,3
61,166,1,1,2,1,-3
152,166,4,0,3,1,12
110,166,1,7,3,3,9
166,159,3,4,3,4,-14
14,166,3,6,3,5,6
194,166,10,1,4,7,4
166,131,4,8,9,5,-11
0,166,8,6,4,10,11
21,166,8,7,4,11,9
166,152,4,12,13,6,-33
173,166,15,4,4,13,2
166,145,4,14,4,17,-7
166,194,5,17,14,10,-3
166,117,5,18,18,8,-15
28,166,11,16,5,21,5
187,166,14,17,5,23,-2
68,166,22,14,7,24,6
103,166,20,14,7,25,-20
166,61,8,25,12,24,-6
166,96,8,26,9,26,-3
166,40,8,27,28,9,-24
166,47,8,28,22,16,10
166,14,9,28,13,26,-4
166,68,9,29,26,15,-2
124,166,22,20,9,30,4
166,138,9,31,18,23,-7
166,124,9,32,25,20,15
166,152,10,33,33,13,5
40,166,36,11,12,33,5
201,166,41,8,12,34,13
131,166,30,22,12,35,3
117,166,33,18,12,37,2
166,159,12,38,26,25,5
166,117,13,38,34,19,-30
166,89,13,41,36,21,6
166,187,14,42,32,27,-28
124,166,33,27,15,43,5
180,166,32,32,15,45,22
89,166,40,24,15,46,4
7,166,12,53,16,49,4
166,110,16,51,17,53,32
166,0,17,51,49,19,-40
166,28,17,52,28,41,7
166,21,18,52,32,40,17
159,166,36,36,20,52,-3
166,103,21,52,44,29,-14
103,166,45,29,21,53,9
131,166,36,40,21,54,-9
166,180,22,54,41,36,3
166,201,23,54,59,19,-32
166,138,23,56,35,44,1
152,166,56,25,24,57,8
48,167,1,2,1,2,22
167,104,2,4,4,2,-27
29,167,2,3,2,5,-3
167,62,3,7,4,6,7
167,181,4,7,3,7,-14
167,174,4,8,7,5,-39
167,111,4,9,4,8,-13
22,167,9,3,4,10,-4
167,202,5,10,10,5,2
167,125,6,11,9,7,-12
104,167,12,5,6,12,29
167,132,6,13,10,7,-3
125,167,13,9,6,15,-3
167,195,8,15,4,20,8
118,167,20,5,9,16,-5
167,1,10,17,23,7,-6
167,15,10,19,9,22,-6
167,8,10,20,11,17,-1
132,167,15,17,11,22,-7
167,153,12,23,21,14,-8
167,104,12,25,21,17,-3
69,167,23,17,14,26,7
15,167,15,27,14,28,12
41,167,23,19,14,29,-25
132,167,24,22,17,29,1
111,167,25,29,18,34,-8
160,167,26,26,19,34,9
167,146,19,36,33,22,-15
181,167,30,25,19,37,17
167,174,19,38,31,26,-10
167,195,19,39,15,42,-9
167,118,19,40,42,16,-26
202,167,44,16,20,41,25
118,167,45,17,20,42,11
167,118,21,43,46,18,-8
153,167,41,24,21,44,-17
168,2,0,0,0,0,-6
168,112,0,1,0,0,-12
168,23,0,2,1,1,-8
203,168,4,1,2,3,11
168,154,2,4,2,4,-13
35,168,5,2,2,7,9
154,168,6,5,2,8,-16
168,133,3,8,6,6,-2
112,168,5,7,4,9,8
23,168,7,8,4,10,5
168,147,4,11,9,6,-35
168,126,6,12,8,11,19
168,30,7,13,10,9,-13
105,168,12,12,7,15,25
168,161,7,16,9,15,-11
168,147,8,17,19,6,-12
126,168,13,12,8,18,-12
49,168,21,8,9,19,-1
42,168,14,15,10,19,-22
168,16,11,19,11,22,-6
168,9,11,20,7,25,3
168,63,12,20,12,20,9
189,168,21,10,13,21,32
175,168,13,23,13,22,5
84,168,23,11,13,23,29
9,168,9,30,13,24,-6
168,189,15,24,24,13,-16
161,168,13,28,16,26,10
119,168,33,10,16,27,10
168,105,16,28,26,18,-28
168,98,16,29,11,31,2
168,42,17,29,21,23,-18
182,168,28,24,18,33,-6
168,189,19,33,32,18,-7
168,175,19,34,22,29,-23
203,168,42,12,19,35,6
168,70,19,36,29,23,-14
168,196,19,37,19,37,-15
168,91,19,39,16,41,24
105,168,39,22,21,40,7
168,140,21,41,34,27,-4
30,168,31,29,22,42,2
168,154,23,43,35,32,-11
168,140,25,46,41,31,7
182,168,41,33,27,47,10
196,168,27,51,27,50,-11
168,182,28,51,44,35,-21
168,119,28,52,59,21,-9
147,168,55,26,28,53,4
106,169,0,0,0,0,-2
169,141,1,1,1,1,-11
71,169,1,2,1,2,5
169,127,1,3,2,2,-13
127,169,3,2,1,4,11
17,169,2,5,2,5,7
190,169,4,5,2,6,11
162,169,5,4,2,7,-3
169,162,3,7,5,5,7
169,148,4,7,8,5,-1
148,169,11,5,4,9,6
120,169,12,3,4,11,2
169,134,4,13,4,17,10
134,169,4,19,6,13,21
169,162,6,14,12,9,-9
183,169,16,8,6,15,-15
169,71,7,16,13,12,-17
169,92,7,18,8,18,5
197,169,11,14,8,18,13
85,169,22,6,8,19,-5
169,204,9,19,23,7,-8
169,183,9,20,21,12,4
127,169,26,8,10,22,-4
92,169,10,25,11,22,-20
10,169,13,23,12,22,-44
169,24,13,22,29,7,-24
169,113,13,23,18,19,3
169,190,14,23,19,19,-1
169,120,14,24,30,10,-15
169,197,14,25,16,24,17
169,183,15,25,28,15,-21
24,169,33,8,15,26,5
106,169,21,21,15,27,8
169,134,15,28,15,29,-7
190,169,23,20,15,29,10
169,204,15,31,33,13,-2
3,169,23,23,15,32,-29
64,169,26,22,16,32,-8
169,10,17,34,18,33,-10
43,169,19,37,18,36,-7
169,106,19,36,25,29,14
169,155,20,37,19,39,-4
169,17,22,41,24,39,-10
169,3,23,42,36,29,-7
169,113,23,43,32,32,-2
204,169,51,16,24,44,20
50,169,29,42,25,45,8
169,197,25,48,32,41,5
155,169,25,49,26,48,-5
176,169,46,31,27,49,2
169,127,27,51,50,28,-1
169,148,27,52,55,24,-16
162,169,47,34,28,53,5
142,170,0,0,0,0,18
128,170,1,0,0,1,-9
170,107,2,1,1,1,5
107,170,1,2,3,1,-22
170,191,5,3,7,1,-1
198,170,5,4,6,4,6
4,170,8,3,6,5,-15
170,114,7,5,3,8,12
170,184,9,5,11,3,-13
170,205,9,6,10,4,-8
191,170,14,2,9,7,12
65,170,13,4,9,8,8
25,170,7,12,9,9,-1
184,170,16,5,11,11,4
156,170,8,18,11,15,-7
170,37,13,17,13,16,-8
170,44,13,18,10,18,-22
177,170,26,12,16,21,4
170,128,16,24,30,11,-4
37,170,17,24,16,25,3
170,65,16,27,30,15,-17
170,25,16,29,17,31,5
170,4,18,32,32,20,-18
170,32,18,33,29,23,-8
170,149,19,34,36,19,-27
191,170,41,14,19,35,-12
205,170,34,23,20,35,11
128,170,38,19,20,36,11
170,51,20,37,12,46,38
170,205,21,37,36,23,-27
170,93,21,38,19,43,-5
170,72,21,40,49,13,-25
72,170,52,14,22,43,7
170,198,26,45,37,34,-14
170,184,26,47,50,24,-4
114,170,16,60,26,50,-5
170,135,27,50,35,42,-12
170,121,27,51,42,36,-13
156,170,21,59,27,53,-10
170,156,28,53,21,60,23
150,171,0,0,0,0,7
171,150,1,1,2,0,-5
192,171,2,2,1,2,14
171,164,1,3,2,2,-21
206,171,4,2,1,6,18
38,171,1,7,2,7,-2
66,171,7,3,3,7,-6
171,94,4,9,6,6,6
45,171,10,8,7,12,17
171,122,7,14,11,8,-3
136,171,9,9,7,15,-8
185,171,12,13,9,15,-10
171,115,10,15,9,16,-4
171,101,11,16,11,14,-14
171,26,11,17,16,11,2
171,143,12,18,28,1,-19
171,122,13,20,24,10,12
199,171,11,26,15,22,12
171,136,15,23,17,21,2
171,150,16,23,26,13,7
73,171,26,17,18,23,-3
26,171,23,20,19,23,-11
171,192,20,26,27,20,-4
33,171,20,29,20,27,-7
171,12,21,30,36,14,-20
108,171,22,32,22,31,-6
171,108,23,31,22,34,4
206,171,47,9,24,31,16
150,171,37,20,24,32,10
171,192,24,34,35,24,-6
171,199,25,36,23,38,-3
94,171,27,36,25,38,7
136,171,30,35,25,39,9
171,157,25,40,14,53,8
171,52,26,42,28,42,8
171,115,27,43,22,48,-9
101,171,36,38,29,45,-9
171,108,30,46,32,45,9
129,171,41,37,31,46,8
115,171,26,52,31,47,8
171,164,32,48,22,58,4
207,172,1,0,1,0,8
116,172,0,1,1,1,-3
172,74,2,1,2,0,-11
172,95,2,3,1,3,-8
172,34,2,4,3,2,-26
207,172,8,3,4,7,5
151,172,10,2,4,8,6
67,172,8,4,4,9,-3
123,172,8,7,5,9,-15
186,172,9,6,6,9,13
172,39,6,10,4,11,17
158,172,10,16,8,15,-24
172,186,9,15,18,7,-34
130,172,13,16,10,17,-5
172,137,11,17,18,11,1
60,172,7,22,13,17,-2
172,130,14,17,13,20,-13
172,109,14,19,14,20,7
88,172,10,26,15,19,5
144,172,31,6,15,21,11
20,172,18,21,15,22,-6
123,172,24,17,16,23,4
172,20,16,27,21,24,5
172,13,17,27,30,13,4
172,27,18,27,23,22,-4
172,60,19,28,17,29,-3
165,172,15,34,19,30,2
144,172,43,7,19,31,-3
6,172,25,26,20,31,5
46,172,33,18,20,32,-16
74,172,31,22,21,32,-1
200,172,21,33,22,32,-6
172,158,23,32,19,37,1
109,172,25,31,24,33,-16
116,172,23,36,25,34,14
39,172,9,49,25,35,9
172,109,25,37,28,34,-12
95,172,24,43,25,41,-5
172,165,26,41,22,45,6
172,123,27,41,39,29,-16
172,207,27,42,52,16,-16
172,151,27,45,44,30,1
193,172,40,33,28,45,-1
137,172,45,29,29,45,30
172,200,29,46,32,43,-28
172,116,29,47,30,44,6
172,158,31,47,23,55,-4
165,172,24,57,31,49,-25
159,124,0,0,0,0,-14
159,131,0,1,0,1,16
152,159,1,0,1,1,8
201,159,2,1,1,2,2
159,68,2,3,6,0,4
159,187,3,3,3,4,-10
159,152,4,4,8,1,5
159,82,6,4,6,4,-27
159,89,6,5,7,3,-16
0,159,7,5,7,7,8
145,159,3,13,7,8,-8
159,103,8,8,9,6,-5
21,159,9,8,9,9,-8
96,159,6,12,10,9,-17
159,124,11,9,9,11,-7
159,145,13,15,8,22,-5
14,159,11,21,13,17,-17
159,103,15,20,20,16,-34
124,159,20,19,16,21,-4
159,47,17,21,22,17,8
159,7,18,21,8,32,8
159,96,19,21,12,28,18
117,159,31,17,23,24,4
159,138,23,25,22,27,12
138,159,23,28,24,25,-24
159,131,25,25,31,23,12
131,159,31,24,26,26,-1
159,61,28,27,16,42,18
159,40,31,27,43,15,-12
103,159,37,27,33,29,19
159,194,33,32,39,30,-5
159,145,34,33,27,43,9
159,152,35,33,50,20,-2
194,159,41,31,36,34,6
145,159,29,46,36,38,-13
159,201,37,38,57,19,-17
159,0,37,39,56,20,-3
159,194,38,40,45,33,-12
110,159,17,63,38,42,-8
201,159,61,20,39,42,-3
160,118,1,2,4,0,-10
29,160,2,5,3,4,-16
160,153,4,4,6,4,-16
8,160,4,5,4,5,11
160,202,4,7,8,4,-11
160,48,4,9,6,7,3
160,41,5,9,5,8,8
160,174,6,9,10,7,-6
62,160,4,13,6,10,3
160,195,7,13,4,17,17
160,181,8,13,12,10,-18
160,69,9,14,16,8,9
153,160,18,12,12,19,-12
111,160,18,18,14,20,-9
146,160,21,12,15,20,-3
167,160,12,24,16,20,-8
111,160,21,21,19,21,3
15,160,16,27,21,22,-8
181,160,24,21,22,22,-13
160,22,23,24,27,18,2
160,8,24,24,17,28,25
195,160,13,39,25,26,-17
160,104,28,26,29,25,-6
160,111,29,27,25,32,24
160,188,30,27,33,23,-11
160,181,30,28,32,26,7
160,202,31,28,41,16,-14
125,160,28,33,31,29,-18
118,160,44,17,32,29,12
104,160,34,28,33,30,11
16,161,0,1,0,1,-3
161,91,1,1,1,0,-21
161,84,1,2,2,1,-25
105,161,4,3,3,4,-10
2,161,4,3,4,4,6
161,154,4,5,3,5,-12
196,161,3,7,5,7,-3
161,16,7,8,4,11,-40
161,63,7,9,3,13,-4
161,49,7,10,11,4,-7
161,189,7,11,12,3,-10
161,147,7,13,12,6,-18
133,161,13,10,8,15,-15
147,161,20,6,11,16,26
49,161,20,8,11,17,2
161,112,11,19,13,13,-4
133,161,16,17,12,21,7
189,161,20,10,12,22,11
161,30,12,23,16,16,-9
161,42,12,24,17,17,-8
147,161,32,11,14,28,-5
154,161,20,25,15,30,-6
175,161,19,27,16,30,10
161,189,16,32,30,16,6
161,196,17,32,15,33,-9
161,119,17,33,37,12,-31
161,126,17,36,25,28,4
42,161,28,26,18,37,25
203,161,44,13,18,38,10
112,161,20,33,18,39,-1
70,161,33,23,20,39,-5
63,161,23,38,21,39,27
161,168,21,40,21,42,-9
182,161,34,29,21,41,-2
161,98,22,44,22,42,-22
98,161,23,43,23,45,9
35,161,40,29,23,47,2
168,161,26,46,23,49,14
23,161,46,27,23,50,8
161,147,23,51,49,26,-25
140,161,43,32,23,52,4
161,182,23,54,43,34,-3
161,112,24,55,29,50,-12
161,105,25,56,56,25,-20
127,162,0,0,0,0,-13
134,162,0,1,1,0,-3
162,204,3,1,3,1,-3
197,162,3,3,4,2,-7
162,127,5,2,5,2,-1
36,162,2,5,5,3,2
127,162,13,2,7,7,-14
134,162,2,15,9,7,8
162,155,11,9,10,10,6
204,162,19,5,14,9,7
155,162,13,14,16,10,-27
57,162,8,20,17,11,-14
190,162,13,17,19,11,8
162,113,20,13,17,17,1
162,190,21,13,15,19,-5
162,17,21,14,15,22,-2
162,50,21,15,14,22,-2
106,162,20,19,22,17,-14
24,162,33,7,23,17,-24
99,162,20,21,24,17,6
162,57,25,18,14,30,11
162,31,26,18,8,36,9
3,162,23,24,29,18,9
43,162,19,35,31,21,-6
204,162,40,15,32,21,-21
183,162,37,18,33,21,3
162,134,33,23,20,36,-23
162,148,36,26,44,20,-7
10,162,24,40,36,27,9
162,43,36,28,22,43,7
92,162,19,49,38,29,-16
17,162,25,42,39,29,-6
162,155,44,29,24,48,-16
148,162,53,22,44,30,4
162,127,44,31,49,27,16
120,162,55,20,45,31,-7
